id,display_title,original_title,overview,genres_list,director,cast_top3,release_year,vote_average,vote_count,weighted_rating
314365,Spotlight,Spotlight,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","['Drama', 'Thriller', 'History']",Tom McCarthy,"['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams']",2015.0,7.8,2686,7.106057862894129
13279,Lakeview Terrace,Lakeview Terrace,"A young interracial couple has just moved into their California dream home when they become the target of their next-door neighbor, who disapproves of their relationship. A tightly wound LAPD officer has appointed himself the watchdog of the neighborhood. His nightly foot patrols and overly watchful eyes bring comfort to some, but he becomes increasingly aggressive to the newlyweds. These persistent intrusions into their lives cause the couple to fight back.","['Drama', 'Crime', 'Thriller']",Neil LaBute,"['Samuel L. Jackson', 'Patrick Wilson', 'Kerry Washington']",2008.0,5.9,292,6.065831860156873
1975,The Grudge 2,The Grudge 2,"In Tokyo, a young woman is exposed to the same mysterious curse that afflicted her sister. The supernatural force, which fills a person with rage before spreading to its next victim, brings together a group of previously unrelated people who attempt to unlock its secret to save their lives.","['Horror', 'Thriller']",Takashi Shimizu,"['Sarah Michelle Gellar', 'Amber Tamblyn', 'Edison Chen']",2006.0,5.2,283,5.973153669688981
33644,How Stella Got Her Groove Back,How Stella Got Her Groove Back,"Through good times and bad, Stella and Delilah have always had each other. Now, Stella's so busy building a life that she's forgotten how to really live. But Delilah is about to change all that. What starts as a quick trip to Jamaica, end as an exhilarating voyage of self discovery as Stella learns to open her heart and find love - even if it's with a man 20 years her junior.","['Comedy', 'Drama', 'Romance']",Kevin Rodney Sullivan,"['Angela Bassett', 'Taye Diggs', 'Whoopi Goldberg']",1998.0,6.0,24,6.090983781614155
1649,Bill & Ted's Bogus Journey,Bill & Ted's Bogus Journey,"Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",Peter Hewitt,"['Keanu Reeves', 'Alex Winter', 'George Carlin']",1991.0,5.9,308,6.064595692731179
9895,Man of the Year,Man of the Year,"The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory.","['Comedy', 'Drama', 'Romance', 'Thriller']",Barry Levinson,"['Robin Williams', 'Christopher Walken', 'Laura Linney']",2006.0,5.8,129,6.073014229377962
9570,The Black Hole,The Black Hole,"The explorer craft U.S.S. Palomino is returning to Earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the magnificent U.S.S. Cygnus, hovering near a black hole. The ship is controlled by Dr. Hans Reinhardt and his monstrous robot companion, Maximillian. But the initial wonderment and awe the Palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover Reinhardt's plans.","['Adventure', 'Family', 'Science Fiction', 'Action']",Gary Nelson,"['Maximilian Schell', 'Anthony Perkins', 'Robert Forster']",1979.0,6.1,131,6.09269228946796
27579,The American,The American,"Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.","['Crime', 'Drama', 'Thriller']",Anton Corbijn,"['George Clooney', 'Violante Placido', 'Thekla Reuten']",2010.0,5.8,481,6.031580665205743
16052,Selena,Selena,"In this biographical drama, Selena Quintanilla is born into a musical Mexican-American family in Texas. Her father, Abraham, realizes that his young daughter is talented and begins performing with her at small venues. She finds success and falls for her guitarist, Chris Perez, who draws the ire of her father. Seeking mainstream stardom, Selena begins recording an English-language album which, tragically, she would never complete.",['Drama'],Gregory Nava,"['Jennifer Lopez', 'Edward James Olmos', 'Constance Marie']",1997.0,7.0,114,6.14517936635843
40264,Vampires Suck,Vampires Suck,"Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who embarrasses Becca by treating her like a child. Meanwhile, Becca's friends contend with their own romantic issues - all of which collide at the prom.","['Horror', 'Comedy']",Jason Friedberg,"['Chris Riggi', 'Matt Lanter', 'Jenn Proske']",2010.0,4.2,315,5.815384134335563
1164,Babel,Babel,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.",['Drama'],Alejandro González Iñárritu,"['Brad Pitt', 'Cate Blanchett', 'Gael García Bernal']",2006.0,6.9,1055,6.386724336378725
239678,This Is Where I Leave You,This Is Where I Leave You,"When their father passes away, four grown, world-weary siblings return to their childhood home and are requested -- with an admonition -- to stay there together for a week, along with their free-speaking mother and a collection of spouses, exes and might-have-beens. As the brothers and sisters re-examine their shared history and the status of each tattered relationship among those who know and love them best, they reconnect in hysterically funny and emotionally significant ways.","['Drama', 'Comedy']",Shawn Levy,"['Jason Bateman', 'Tina Fey', 'Adam Driver']",2014.0,6.5,505,6.180058118493728
14359,Doubt,Doubt,"In 1964, a Catholic school nun questions a priest's ambiguous relationship with a troubled young student, suspecting him of abuse. He denies the charges, and much of the film's quick-fire dialogue tackles themes of religion, morality, and authority.","['Drama', 'Mystery']",John Patrick Shanley,"['Meryl Streep', 'Philip Seymour Hoffman', 'Amy Adams']",2008.0,7.0,435,6.265878505708719
3989,Team America: World Police,Team America: World Police,"Team America World Police follows an international police force dedicated to maintaining global stability. Learning that dictator Kim Jong il is out to destroy the world, the team recruits Broadway star Gary Johnston to go undercover. With the help of Team America, Gary manages to uncover the plan to destroy the world. Will Team America be able to save it in time? It stars… Samuel L Jackson, Tim Robbins, Sean Penn, Michael Moore, Helen Hunt, Matt Damon, Susan Sarandon, George Clooney, Danny Glover, Ethan Hawke, Alec Baldwin… or does it?","['Music', 'Adventure', 'Animation', 'Action', 'Comedy']",Trey Parker,"['Trey Parker', 'Matt Stone', 'Kristen Miller']",2004.0,6.6,660,6.226324125391532
76617,Texas Chainsaw 3D,Texas Chainsaw 3D,"A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.","['Horror', 'Thriller']",John Luessenhop,"['Alexandra Daddario', 'Dan Yeager', 'Bill Moseley']",2013.0,5.3,465,5.9322515389763835
1710,Copycat,Copycat,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.,"['Drama', 'Thriller']",Jon Amiel,"['Sigourney Weaver', 'Holly Hunter', 'Will Patton']",1995.0,6.4,194,6.121554907930625
4258,Scary Movie 5,Scary Movie 5,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",['Comedy'],Malcolm D. Lee,"['Simon Rex', 'Ashley Tisdale', 'Charlie Sheen']",2013.0,4.6,793,5.642490003373947
20391,Paint Your Wagon,Paint Your Wagon,"A Michigan farmer and a prospector form a partnership in the California gold country. Their adventures include buying and sharing a wife, hijacking a stage, kidnapping six prostitutes, and turning their mining camp into a boom town. Along the way there is plenty of drinking, gambling, and singing. They even find time to do some creative gold mining.","['Drama', 'Action', 'Comedy', 'Western', 'Music']",Joshua Logan,"['Lee Marvin', 'Clint Eastwood', 'Jean Seberg']",1969.0,6.2,63,6.095744290984643
10139,Milk,Milk,"The story of California's first openly gay elected official, Harvey Milk, who  became an outspoken agent for change, seeking equal rights and opportunities for all. His great love for the city and its people brought him backing from young and old, straight and gay, alike – at a time when prejudice and violence against gays was openly accepted as the norm.","['History', 'Drama']",Gus Van Sant,"['Sean Penn', 'Emile Hirsch', 'James Franco']",2008.0,7.1,612,6.343881894742982
335778,Risen,Risen,"Follows the epic Biblical story of the Resurrection, as told through the eyes of a non-believer. Clavius, a powerful Roman Military Tribune, and his aide Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",['Action'],Kevin Reynolds,"['Tom Felton', 'Cliff Curtis', 'Joseph Fiennes']",2016.0,5.7,295,6.037943280621638
9645,Ghost Ship,Ghost Ship,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature.","['Horror', 'Mystery', 'Thriller']",Steve Beck,"['Gabriel Byrne', 'Julianna Margulies', 'Desmond Harrington']",2002.0,5.3,531,5.9146400754951465
55465,A Very Harold & Kumar Christmas,A Very Harold & Kumar Christmas,"Six years have elapsed since Guantanamo Bay, leaving Harold and Kumar estranged from one another with very different families, friends and lives. But when Kumar arrives on Harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down Harold's father-in-law's beloved Christmas tree. To fix the problem, Harold and Kumar embark on a mission through New York City to find the perfect Christmas tree, once again stumbling into trouble at every single turn.",['Comedy'],Todd Strauss-Schulson,"['Neil Patrick Harris', 'John Cho', 'Elias Koteas']",2011.0,6.0,328,6.078216485818963
617,Wild Things,Wild Things,"When teen-socialite Kelly Van Ryan (Richards) and troubled bad girl Suzie Toller (Campbell) accuse guidance counselor Sam Lombardo (Dillon) of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop (Bacon) suspects conspiracy, but nothing is what it seems...","['Crime', 'Drama', 'Mystery']",John McNaughton,"['Matt Dillon', 'Kevin Bacon', 'Denise Richards']",1998.0,6.3,444,6.132600856501139
19904,The Stepfather,The Stepfather,"Michael Harding (Penn Badgley) returns home from military school to find his mother (Sela Ward) happily in love and living with her new boyfriend, David (Dylan Walsh). As the two men get to know each other, Michael becomes more and more suspicious of the man who is always there with a helpful hand. Is he really the man of her dreams or could David be hiding a dark side?","['Horror', 'Thriller', 'Mystery']",Nelson McCormick,"['Dylan Walsh', 'Sela Ward', 'Penn Badgley']",2009.0,5.4,167,6.034530864106015
